text,retweet_count,hashtags,user_mentions
RT @ScotGovFM: Busy afternoon of engagements for @NicolaSturgeon at @BeyondBorders__ meeting with the 19 fellows from the 1325 Women in Con…,53,[],"['ScotGovFM', 'NicolaSturgeon', 'BeyondBorders__']"
"RT @DeasSarah: ""The biggest moral issue facing all of us is the future of the planet"" says @NicolaSturgeon at @BeyondBorders__ ""#Scotland m…",52,['Scotland'],"['DeasSarah', 'NicolaSturgeon', 'BeyondBorders__']"
Pleasure to chair this @edbookfest Northern Lights event - talking about diversity in publishing and Scottish/North of England collaboration to counterbalance the pull of London. Thanks also to the Scottish publishers who joined me for a round-table discussion earlier https://t.co/Nk5rSAQHj6,63,[],['edbookfest']
RT @burdzeyeview: The “redoubtable” Mary Robinson being interviewed by the equally redoubtable @ruth_wishart says that climate change is on…,60,[],"['burdzeyeview', 'ruth_wishart']"
A ‘million to one chance’ to ‘touch and go’ in the space of a few weeks. Boris Johnson’s carefree recklessness really is shameful. https://t.co/wOK1LXb5nw,2311,[],[]
RT @ScotGovFM: FM @nicolasturgeon is speaking at today’s Northern Lights event &amp; discussing ways of encouraging new voices in publishing. N…,56,[],"['ScotGovFM', 'NicolaSturgeon']"
"And more pertinently, given the acute public interest, shouldn’t the ‘no deal’ planning assumptions now be routinely published?",447,[],[]
This is extraordinary - and surely demands a clear response from the PM and any serving minister who said it was an out of date document. https://t.co/B9aCdzRYE2,2977,[],[]
"RT @StewartMcDonald: 🇪🇪🇱🇻🇱🇹My article in today’s @SunScotNational on the success of Estonia, Latvia &amp; Lithuania: Their independence is expr…",178,[],"['StewartMcDonald', 'SunScotNational']"
Great effort from team @theSNP in #Shetland today. @tprwills has been an exceptional candidate and would be a fantastic MSP for his fellow Shetlanders. We’ll be working hard for every vote over the next few days. #VoteSNP https://t.co/x6D6gFd2yw,217,"['Shetland', 'VoteSNP']","['theSNP', 'tprwills']"
RT @AnneMcLaughlin: I don't want to take the credit for this massive team effort from lots of folk but especially the Green Deal Action Gro…,108,[],['AnneMcLaughlin']
@ThatKerryHudson Just so you know...the fan-girling will be mutual!,4,[],['ThatKerryHudson']
👏👏👏 @Scotlandteam 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/nwVsNGvEnw,192,[],['Scotlandteam']
"The fires raging through the #Amazon are devastating and a massive threat to the wellbeing of our planet. This is a global challenge, so all countries must be prepared to apply pressure on Brazil to act, but also offer whatever help is needed.  https://t.co/y7PkndPPxQ",715,['Amazon'],[]
RT @ScotGovFM: FM @NicolaSturgeon launched the #TransformingCancerCare programme at @NHSGGC Beatson Cancer Centre - the new @scotgov &amp; @Mac…,80,['TransformingCancerCare'],"['ScotGovFM', 'NicolaSturgeon', 'NHSGGC', 'scotgov']"
"RT @IrishTimesBooks: Edna O’Brien: ‘I have a ferocity in me, but I’m also fearful’ https://t.co/OAvjhJBF5d via @IrishTimesBooks",32,[],"['IrishTimesBooks', 'IrishTimesBooks']"
@Yasser_Ahsan @StAlbertsG41 @HumzaYousaf @alisonthewliss @JohnSwinney @ScotParl @ScotGovFM Send me an email to arrange - you’ll find the address  on @ScotParl website,0,[],"['Yasser_Ahsan', 'StAlbertsG41', 'HumzaYousaf', 'alisonthewliss', 'JohnSwinney', 'ScotParl', 'ScotGovFM', 'ScotParl']"
RT @NewGorbalsHA: Absolutely thrilled to welcome so many of our friends today at the official opening of our new development. Thanks to @Ni…,27,[],['NewGorbalsHA']
@dct_media @thecourieruk @davieclegg Congratulations @davieclegg,1,[],"['dct_media', 'thecourieruk', 'davieclegg', 'davieclegg']"
"@StAlbertsG41 @HumzaYousaf @alisonthewliss @JohnSwinney I’m sure we’ll see Najib-Ullah in @ScotParl - maybe even @ScotGovFM - one day. In the meantime if he and some of his classmates would like to visit and see First Minister’s Questions, let me know.",5,[],"['StAlbertsG41', 'HumzaYousaf', 'alisonthewliss', 'JohnSwinney', 'ScotParl', 'ScotGovFM']"
RT @MacmillanScot: Today our CEO @lynda_thomas met with the @ScotGovFM at the Beatson to launch the #TransformingCancerCare programme in pa…,63,['TransformingCancerCare'],"['MacmillanScot', 'lynda_thomas', 'ScotGovFM']"
RT @macmillancancer: We're thrilled to announce that Scotland is set to become the first country in the UK where every cancer patient will…,219,[],['macmillancancer']
"Very proud today to announce this new £18m partnership between @scotgov and @macmillancancer. Everyone in Scotland diagnosed with cancer will have a dedicated support worker to offer the practical, emotional and financial advice that people with cancer need. A first in the UK. https://t.co/5s5Zg21ndY",1530,[],"['scotgov', 'macmillancancer']"
More from today’s official opening of the @NewGorbalsHA Sandiefield development. https://t.co/UEIl1lzYPT,24,[],['NewGorbalsHA']
Delighted to officially open this brilliant new @NewGorbalsHA development in my constituency today. High quality social housing and a beautiful new public piazza - well done to all involved. https://t.co/aNp0zty80D,103,[],['NewGorbalsHA']
RT @tressaburke: @ScotGovFM opening the new development today at Gorbals with .@NewGorbalsHA .@LeaderGCC - the houses are truly stunning an…,24,[],"['tressaburke', 'ScotGovFM', 'NewGorbalsHA', 'LeaderGCC']"
RT @ScotGovFM: FM @NicolaSturgeon &amp; @JeaneF1MSP joined @MacmillanScot to announce a new £18m #TransformingCancerCare partnership which will…,77,['TransformingCancerCare'],"['ScotGovFM', 'NicolaSturgeon', 'JeaneF1MSP', 'MacmillanScot']"
RT @NHSGGC: We welcomed @NicolaSturgeon &amp; @JeaneF1MSP to the #Beatson today to announce Scotland is set to become the first country in the…,213,['Beatson'],"['NHSGGC', 'NicolaSturgeon', 'JeaneF1MSP']"
RT @NovaInnovation: Thank you First Minister @NicolaSturgeon for visiting Nova and the #Shetland Tidal Array which has been successfully po…,130,['Shetland'],"['NovaInnovation', 'NicolaSturgeon']"
RT @tprwills: Statement on vandalism in Lerwick: https://t.co/g1aTZF9D6l,173,[],['tprwills']
"RT @theSNP: 🏘 @NicolaSturgeon was campaigning today with @tprwills in Shetland - from the ferry to Ulsta, to Cullivoe Pier, and talking to…",90,[],"['theSNP', 'NicolaSturgeon', 'tprwills']"
"Great day in Shetland with @tprwills - lots of interesting conversations in Yell, Brae, Weisdale, Sandwick and Lerwick...and good visits to @NovaInnovation, Frankie’s Fish and Chips and Hoswick Visitor Centre. https://t.co/wu9iOqs83H",104,[],"['tprwills', 'NovaInnovation']"
RT @tprwills: Another busy on the campaign trail with @NicolaSturgeon - delighted to meet with staff at Hoswick Visitors Centre as well as…,58,[],"['tprwills', 'NicolaSturgeon']"
RT @fr4ser: A great reception for SNP candidate @tprwills and FM @NicolaSturgeon in Brae - a vote for Tom is a vote to deliver for Shetland…,62,[],"['fr4ser', 'tprwills', 'NicolaSturgeon']"
RT @theSNP: What do today's #GERS figures tell us about Scotland's economy?📈 Overall revenue reached £62.7bn – exceeding £60bn for the fi…,543,['GERS'],['theSNP']
RT @tprwills: Another packed day ahead ... took the wheel on the ferry to Ulsta this morning alongside @NicolaSturgeon ⛴ met with  @NovaInn…,66,[],"['tprwills', 'NicolaSturgeon']"
"RT @RiaDRobertson: Spot of canvassing in Mid Yell. First door chapped was 72 year old, just joined @theSNP #VoteSNP https://t.co/8y7hU9RoI5",75,['VoteSNP'],"['RiaDRobertson', 'theSNP']"
RT @theSNP: 💷 #GERS: Scotland's onshore revenue grew faster than any other part of the UK - and the deficit is falling faster. https://t.co…,277,['GERS'],['theSNP']
"RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #GERS: Scotland’s notional deficit is falling faster than the UK’s, with onshore revenues increasing by 5.1% to…",79,['GERS'],['rosscolquhoun']
RT @eliz_lloyd: https://t.co/QOntinIHaM,52,[],['eliz_lloyd']
RT @fr4ser: SNP candidate @tprwills and First Minister @NicolaSturgeon take the wheel on the ferry to Yell as a new day on the #Shetland ca…,69,['Shetland'],"['fr4ser', 'tprwills', 'NicolaSturgeon']"
"RT @RiaDRobertson: On course for Yell, steered by @NicolaSturgeon &amp; @tprwills #SmoothSailing https://t.co/JT1U8X0YMk",15,['SmoothSailing'],"['RiaDRobertson', 'NicolaSturgeon', 'tprwills']"
"Well that was a privilege - talking to Arundhati Roy about her novels and essays, winning the Booker prize, India, Kashmir, identity and the importance of standing up for the world we want to live in. What an inspiration. https://t.co/m8IlsMx5Xd",347,[],[]
"RT @FMReadChallenge: As if Bookzilla launching wasn't exciting enough, the reading challenge is now officially open! Register your school,…",36,[],['FMReadChallenge']
"Just caught up with this from @JackieKayPoet - being challenged in this way is an essential corrective to complacency on racism. We can debate the detail but the central message - that for all our progress, we have more to do to live up to our own ideals - musn’t be ignored. https://t.co/3qVEwitEtr",130,[],['JackieKayPoet']
RT @ScotGovFM: First Minister @NicolaSturgeon launched the new #Bookzilla app this afternoon with @scottishbktrust and pupils from @Portobe…,46,['Bookzilla'],"['ScotGovFM', 'NicolaSturgeon', 'scottishbktrust']"
RT @ScotGovFM: FM @NicolaSturgeon today congratulated Hannah Darling on being selected to represent Team Europe at this year's @PINGTourEur…,56,[],"['ScotGovFM', 'NicolaSturgeon']"
RT @ScottishGolf: 🇪🇺 | Scotland's Hannah Darling selected to represent Team Europe at this year's @PINGTourEurope Junior Solheim Cup. Get…,17,[],"['ScottishGolf', 'PINGTourEurope']"
RT @PortobelloHigh: @NicolaSturgeon hears about the benefits of the #Bookzilla app from young people from @PortobelloHigh who were involved…,19,['Bookzilla'],"['PortobelloHigh', 'NicolaSturgeon', 'PortobelloHigh']"
"RT @scottishbktrust: The perfect bookish app for teens is finally here, and it's called BOOKZILLA! 🐲📚 With challenges and dares, recommen…",118,[],['scottishbktrust']
@Dionne_DrumGirl @suttontrust @JohnSwinney @StJOHS @theSNP Good luck!,3,[],"['Dionne_DrumGirl', 'suttontrust', 'JohnSwinney', 'StJOHS', 'theSNP']"
"RT @libby_brooks: “I can’t believe that people like them so much”: Janey Godley on her Twitter voiceovers, comedy success and survival  htt…",87,[],['libby_brooks']
RT @SNPStudents: Ran into @JennyGilruth on the ferry!Looking forward to docking into Lerwick in 14 hours!#SNPStudentsInShetland #Tideis…,30,['SNPStudentsInShetland'],"['SNPStudents', 'JennyGilruth']"
@Suttope @edbookfest 👋,0,[],"['Suttope', 'edbookfest']"
#ActiveSNP 👍 https://t.co/LtqGFfdVHg,41,['ActiveSNP'],[]
RT @nickbarleyedin: Please could you help me spread the word about this celebration! It’s a Pay What You Can event. https://t.co/Ajpll3vduN,316,[],['nickbarleyedin']
RT @JohnSwinney: About to leave #Lerwick for the #Bressay ⁦@parkrunUK⁩ with ⁦@tprwills⁩. A great way to start a campaigning day. #TideIsTur…,30,"['Lerwick', 'Bressay']","['JohnSwinney', 'parkrunUK', 'tprwills']"
RT @tprwills: A very happy bunch after a great evening canvassing in Lerwick. We are definitely turning the tide here in Shetland and we st…,133,[],['tprwills']
RT @kirstenoswald: Glorious evening for the trip fromAberdeen to Shetland with @theSNP NEC colleagues. ⛴Looking forward to hitting the cam…,84,[],"['kirstenoswald', 'theSNP']"
RT @GMBScotOrg: Cabinet Secretary for Finance @DerekMackaySNP is currently addressing the workforce at Ferguson Marine. https://t.co/nHHQ60…,30,[],"['GMBScotOrg', 'DerekMackaySNP']"
"Ferguson shipyard is now under public control. Despite best efforts, this proved to be the only option for @scotgov to prevent job losses and ensure that ferries for the Clyde and Hebrides service can be completed. @DerekMackaySNP is visiting the yard now to speak with workers. https://t.co/NjrvEGrjzi",635,[],"['scotgov', 'DerekMackaySNP']"
Really sorry to hear this too. Jean was a tireless advocate for the communities and people of Kinning Park and Govan. I was proud to welcome her as my constituency guest to the official opening of @ScotParl in 2011. https://t.co/0F5KDVgmir,31,[],['ScotParl']
RT @NTSonline: We welcomed First Minister Nicola Sturgeon to tonight's performance of #RedDustRoad. Here she is alongside Jackie Kay and ou…,28,['RedDustRoad'],['NTSonline']
RT @whocaresscot: Thank you @NicolaSturgeon for hosting the first ever Bute House poetry salon. It gave generations of Care Experienced peo…,134,[],"['whocaresscot', 'NicolaSturgeon']"
"To be clear - @theSNP remains willing to work across party lines and explore all options to stop a no deal Brexit. Jeremy Corbyn’s suggestion is not the only possible option - but given the circumstances, nothing should be ruled out at this stage. @joswinson should rethink. https://t.co/n7npDMo0bu",2690,[],"['theSNP', 'joswinson']"
"@_oliviamcmahon_ @ScotParl Congratulations, Olivia - fantastic news and well deserved. You will be brilliant!",2,[],"['_oliviamcmahon_', 'ScotParl']"
I’m not Jeremy Corbyn’s biggest fan but on this he’s right. It is legitimate to oppose independence and to argue against a referendum - it’s not legitimate for Westminster to block a democratic mandate and a majority vote in @scotparl for #indyref2  https://t.co/dGhwUqSMM4,2439,['indyref2'],['ScotParl']
So sorry to hear this. I had the pleasure of meeting Ningali last week at the @edfests reception in Bute House. My condolences to her loved ones and to Sydney Theatre Company. https://t.co/VAIUbYsZrN,32,[],['edfests']
RT @tprwills: Great day at the Cunningsburgh Show with @NicolaSturgeon &amp; @AlynSmith - lots of positive conversations with local voters #tid…,78,[],"['tprwills', 'NicolaSturgeon', 'AlynSmith']"
"@JaniceForsyth @EastCoastIndy @BloodyScotland @Beathhigh @BBCScotland @BBCScotComms @ScotNational @theSNP Please, folks, leave @JaniceForsyth alone! She wasn’t referring to me...I am also one of her biggest fans!",120,[],"['JaniceForsyth', 'EastCoastIndy', 'BloodyScotland', 'Beathhigh', 'BBCScotland', 'BBCScotComms', 'ScotNational', 'theSNP', 'JaniceForsyth']"
